"orderDate;city;province;product;qty;price"
"2022-10-06;Jakarta Pusat;DKI Jakarta;SUSU_R;12;9040"
"2022-12-05;Jakarta Utara;DKI Jakarta;SUSU_W;1;17450"
"2022-08-12;Jakarta Pusat;DKI Jakarta;SUSU_P;6;7470"
"2022-08-16;Bandung;Jawa Barat;SUSU_L;2;29000"
"2022-09-17;Jakarta Utara;DKI Jakarta;SUSU_W;3;4500"
"2022-10-01;Yogyakarta;Yogyakarta;SUSU_S;12;330"
"2022-12-05;Tangerang;Banten;SUSU_S;24;7400"
"2022-11-24;Jakarta Selatan;DKI Jakarta;SUSU_P;1;10450"
"2022-12-16;Jakarta Pusat;DKI Jakarta;SUSU_R;1;5900"
"2022-10-27;Jakarta Pusat;DKI Jakarta;SUSU_H;2;7470"
"2022-10-31;Tangerang;Banten;SUSU_C;48;1490"
"2022-10-23;Jakarta Utara;DKI Jakarta;SUSU_H;1;22000"
"2022-08-16;Jakarta Selatan;DKI Jakarta;SUSU_S;1;1130"
"2022-10-30;Jakarta Pusat;DKI Jakarta;SUSU_C;2;9040"
"2022-10-11;Tangerang;Banten;SUSU_B;8;13250"
"2022-12-16;Surakarta;Jawa Tengah;SUSU_S;12;7400"
"2022-08-22;Yogyakarta;Yogyakarta;SUSU_B;24;1590"
"2022-12-17;Yogyakarta;Yogyakarta;SUSU_W;4;24450"
"2022-09-30;Jakarta Pusat;DKI Jakarta;SUSU_W;1;10450"
"2022-10-13;Yogyakarta;Yogyakarta;SUSU_P;2;2050"
"2022-08-18;Jakarta Utara;DKI Jakarta;SUSU_S;12;330"
"2022-07-18;Tangerang;Banten;SUSU_R;2;5900"
"2022-11-12;Jakarta Timur;DKI Jakarta;SUSU_B;6;7470"
"2022-11-15;Depok;Jawa Barat;SUSU_A;8;13250"
"2022-12-04;Bogor;Jawa Barat;SUSU_C;12;2400"
"2022-11-14;Purwokerto;Jawa Tengah;SUSU_L;1;5900"
"2022-07-10;Jakarta Timur;DKI Jakarta;SUSU_S;12;5200"
"2022-08-08;Jakarta Selatan;DKI Jakarta;SUSU_L;10;5900"
"2022-10-27;Depok;Jawa Barat;SUSU_C;2;44750"
"2022-11-05;Purwokerto;Jawa Tengah;SUSU_J;10;7400"
"2022-12-04;Jakarta Selatan;DKI Jakarta;SUSU_P;12;10450"
"2022-08-22;Bogor;Jawa Barat;SUSU_S;24;5200"
"2022-12-25;Jakarta Pusat;DKI Jakarta;SUSU_S;1;4500"
"2022-11-13;Bogor;Jawa Barat;SUSU_S;12;5200"
"2022-12-23;Surakarta;Jawa Tengah;SUSU_W;1;87480"
"2022-11-20;Yogyakarta;Yogyakarta;SUSU_S;6;14650"
"2022-08-25;Jakarta Utara;DKI Jakarta;SUSU_L;2;5900"
"2022-12-06;Surabaya;Jawa Timur;SUSU_P;4;2050"
"2022-11-28;Yogyakarta;Yogyakarta;SUSU_W;12;3030"
"2022-10-07;Bogor;Jawa Barat;SUSU_S;4;17450"
"2022-11-11;Jakarta Pusat;DKI Jakarta;SUSU_L;1;20950"
"2022-07-12;Surabaya;Jawa Timur;SUSU_A;2;13250"
"2022-08-09;Jakarta Utara;DKI Jakarta;SUSU_R;1;4500"
"2022-10-18;Jakarta Selatan;DKI Jakarta;SUSU_C;1;14650"
"2022-09-15;Malang;Jawa Timur;SUSU_B;1;29870"
"2022-07-29;Denpasar;Bali;SUSU_C;10;330"
"2022-12-23;Surakarta;Jawa Tengah;SUSU_S;1;8730"
"2022-07-12;Tangerang;Banten;SUSU_R;12;5900"
"2022-11-18;Tangerang;Banten;SUSU_H;12;7470"
"2022-09-09;Jakarta Timur;DKI Jakarta;SUSU_S;24;3030"
"2022-12-15;Bekasi;Jawa Barat;SUSU_R;1;44750"
"2022-12-09;Malang;Jawa Timur;SUSU_J;4;5900"
"2022-11-21;Jakarta Pusat;DKI Jakarta;SUSU_S;1;22000"
"2022-12-27;Jakarta Selatan;DKI Jakarta;SUSU_H;1;17450"
"2022-09-03;Yogyakarta;Yogyakarta;SUSU_A;30;1590"
"2022-11-20;Jakarta Selatan;DKI Jakarta;SUSU_H;1;7470"
"2022-12-12;Bandung;Jawa Barat;SUSU_H;4;1490"
"2022-12-11;Yogyakarta;Yogyakarta;SUSU_W;4;20950"
"2022-08-14;Tangerang;Banten;SUSU_A;48;2400"
"2022-07-07;Bogor;Jawa Barat;SUSU_L;2;29000"
"2022-07-16;Bandung;Jawa Barat;SUSU_A;2;10450"
"2022-12-04;Bogor;Jawa Barat;SUSU_W;1;24450"
"2022-10-02;Bandung;Jawa Barat;SUSU_J;30;6390"
"2022-12-30;Surakarta;Jawa Tengah;SUSU_A;24;2400"
"2022-10-09;Malang;Jawa Timur;SUSU_C;30;2640"
"2022-11-25;Jakarta Selatan;DKI Jakarta;SUSU_S;4;13950"
"2022-10-17;Semarang;Jawa Tengah;SUSU_A;2;7470"
"2022-12-10;Yogyakarta;Yogyakarta;SUSU_W;12;5900"
"2022-11-01;Bandung;Jawa Barat;SUSU_H;48;6600"
"2022-11-28;Jakarta Selatan;DKI Jakarta;SUSU_L;1;22000"
"2022-09-06;Jakarta Utara;DKI Jakarta;SUSU_S;4;17450"
"2022-08-11;Jakarta Pusat;DKI Jakarta;SUSU_B;1;6950"
"2022-12-23;Bogor;Jawa Barat;SUSU_P;36;4500"
"2022-12-09;Jakarta Utara;DKI Jakarta;SUSU_L;10;5900"
"2022-11-29;Jakarta Pusat;DKI Jakarta;SUSU_A;1;13250"
"2022-09-30;Jakarta Utara;DKI Jakarta;SUSU_S;12;4500"
"2022-11-07;Malang;Jawa Timur;SUSU_P;24;5900"
"2022-11-04;Jakarta Barat;DKI Jakarta;SUSU_A;2;2400"
"2022-12-17;Jakarta Timur;DKI Jakarta;SUSU_P;4;10450"
"2022-10-17;Tangerang;Banten;SUSU_H;2;7470"
"2022-12-06;Jakarta Timur;DKI Jakarta;SUSU_R;3;17450"
"2022-12-11;Yogyakarta;Yogyakarta;SUSU_C;2;7470"
"2022-08-12;Bogor;Jawa Barat;SUSU_B;4;6950"
"2022-12-06;Jakarta Utara;DKI Jakarta;SUSU_S;2;4500"
"2022-12-18;Tangerang;Banten;SUSU_S;1;14650"
"2022-07-28;Yogyakarta;Yogyakarta;SUSU_B;4;6950"
"2022-12-13;Jakarta Pusat;DKI Jakarta;SUSU_S;1;10450"
"2022-12-08;Jakarta Barat;DKI Jakarta;SUSU_R;12;4500"
"2022-10-24;Jakarta Pusat;DKI Jakarta;SUSU_S;12;5200"
"2022-12-16;Jakarta Barat;DKI Jakarta;SUSU_A;8;27950"
"2022-12-15;Jakarta Pusat;DKI Jakarta;SUSU_J;12;5900"
"2022-12-01;Jakarta Barat;DKI Jakarta;SUSU_S;1;17450"
"2022-08-27;Jakarta Pusat;DKI Jakarta;SUSU_J;1;15000"
"2022-11-26;Bandung;Jawa Barat;SUSU_S;12;3030"
"2022-08-09;Bandung;Jawa Barat;SUSU_H;2;20950"
"2022-11-28;Yogyakarta;Yogyakarta;SUSU_P;8;10450"
"2022-11-25;Yogyakarta;Yogyakarta;SUSU_P;2;10450"
"2022-11-19;Jakarta Pusat;DKI Jakarta;SUSU_C;1;7470"
"2022-10-15;Yogyakarta;Yogyakarta;SUSU_R;10;4500"
"2022-12-27;Jakarta Barat;DKI Jakarta;SUSU_S;12;4500"
"2022-12-25;Jakarta Selatan;DKI Jakarta;SUSU_S;2;11500"
"2022-08-12;Jakarta Utara;DKI Jakarta;SUSU_H;1;5900"
"2022-09-06;Depok;Jawa Barat;SUSU_S;12;4500"
"2022-10-06;Jakarta Pusat;DKI Jakarta;SUSU_C;4;5200"
"2022-07-30;Jakarta Selatan;DKI Jakarta;SUSU_B;8;13250"
"2022-07-30;Jakarta Selatan;DKI Jakarta;SUSU_R;10;7470"
"2022-11-19;Jakarta Pusat;DKI Jakarta;SUSU_W;24;1130"
"2022-12-22;Bogor;Jawa Barat;SUSU_P;12;1490"
"2022-07-08;Jakarta Pusat;DKI Jakarta;SUSU_A;2;15000"
"2022-09-30;Purwokerto;Jawa Tengah;SUSU_B;72;2640"
"2022-09-16;Bekasi;Jawa Barat;SUSU_R;12;330"
"2022-11-07;Bekasi;Jawa Barat;SUSU_B;10;6950"
"2022-12-05;Jakarta Timur;DKI Jakarta;SUSU_H;12;7470"
"2022-09-18;Jakarta Timur;DKI Jakarta;SUSU_S;2;44750"
"2022-10-06;Jakarta Selatan;DKI Jakarta;SUSU_S;1;5200"
"2022-09-30;Jakarta Barat;DKI Jakarta;SUSU_C;12;1590"
"2022-12-01;Jakarta Utara;DKI Jakarta;SUSU_P;3;4500"
"2022-08-04;Jakarta Selatan;DKI Jakarta;SUSU_S;2;5200"
"2022-12-02;Malang;Jawa Timur;SUSU_A;12;4500"
"2022-07-11;Jakarta Pusat;DKI Jakarta;SUSU_C;24;17450"
"2022-10-21;Yogyakarta;Yogyakarta;SUSU_R;2;10450"
"2022-08-23;Jakarta Barat;DKI Jakarta;SUSU_P;12;10450"
"2022-10-20;Jakarta Selatan;DKI Jakarta;SUSU_R;1;4500"
"2022-12-30;Tangerang;Banten;SUSU_P;144;790"
"2022-10-18;Depok;Jawa Barat;SUSU_L;4;13250"
"2022-10-16;Bekasi;Jawa Barat;SUSU_R;2;29870"
"2022-08-29;Semarang;Jawa Tengah;SUSU_S;12;17450"
"2022-10-08;Jakarta Timur;DKI Jakarta;SUSU_L;3;5900"
"2022-12-30;Bogor;Jawa Barat;SUSU_C;1;5200"
"2022-12-10;Surakarta;Jawa Tengah;SUSU_L;10;5900"
"2022-12-10;Bekasi;Jawa Barat;SUSU_R;1;5900"
"2022-12-23;Bogor;Jawa Barat;SUSU_S;12;4500"
"2022-12-03;Jakarta Timur;DKI Jakarta;SUSU_R;24;4500"
"2022-11-19;Jakarta Utara;DKI Jakarta;SUSU_A;4;52450"
"2022-12-30;Jakarta Selatan;DKI Jakarta;SUSU_P;3;10450"
"2022-08-01;Bekasi;Jawa Barat;SUSU_P;36;790"
"2022-12-11;Surakarta;Jawa Tengah;SUSU_S;12;17450"
"2022-11-04;Surakarta;Jawa Tengah;SUSU_P;3;11640"
"2022-10-16;Denpasar;Bali;SUSU_P;24;610"
"2022-12-11;Yogyakarta;Yogyakarta;SUSU_A;2;31440"
"2022-10-13;Jakarta Selatan;DKI Jakarta;SUSU_S;12;5200"
"2022-11-21;Malang;Jawa Timur;SUSU_P;6;10450"
"2022-12-20;Jakarta Selatan;DKI Jakarta;SUSU_R;5;4500"
"2022-11-20;Jakarta Pusat;DKI Jakarta;SUSU_W;1;9040"
"2022-07-18;Jakarta Barat;DKI Jakarta;SUSU_S;12;4500"
"2022-11-01;Depok;Jawa Barat;SUSU_H;12;7470"
"2022-12-17;Jakarta Selatan;DKI Jakarta;SUSU_B;6;8840"
"2022-11-19;Jakarta Pusat;DKI Jakarta;SUSU_P;1;2050"
"2022-07-01;Jakarta Selatan;DKI Jakarta;SUSU_W;2;27950"
"2022-10-21;Semarang;Jawa Tengah;SUSU_A;2;13250"
"2022-12-12;Jakarta Utara;DKI Jakarta;SUSU_R;1;4500"
"2022-11-13;Jakarta Utara;DKI Jakarta;SUSU_P;2;5900"
"2022-09-18;Denpasar;Bali;SUSU_S;12;4500"
"2022-11-25;Surakarta;Jawa Tengah;SUSU_R;2;8730"
"2022-09-19;Jakarta Barat;DKI Jakarta;SUSU_C;12;10450"
"2022-08-13;Jakarta Selatan;DKI Jakarta;SUSU_S;2;4500"
"2022-10-03;Malang;Jawa Timur;SUSU_P;24;1590"
"2022-12-03;Jakarta Barat;DKI Jakarta;SUSU_H;6;17450"
"2022-08-04;Jakarta Selatan;DKI Jakarta;SUSU_C;4;5340"
"2022-08-26;Jakarta Utara;DKI Jakarta;SUSU_A;16;6040"
"2022-08-22;Depok;Jawa Barat;SUSU_S;48;4500"
"2022-12-05;Surakarta;Jawa Tengah;SUSU_S;6;10450"
"2022-10-24;Bekasi;Jawa Barat;SUSU_R;6;17450"
"2022-10-11;Jakarta Pusat;DKI Jakarta;SUSU_P;6;10450"
"2022-12-18;Surakarta;Jawa Tengah;SUSU_S;2;10340"
"2022-09-15;Jakarta Selatan;DKI Jakarta;SUSU_A;8;13250"
"2022-08-21;Jakarta Selatan;DKI Jakarta;SUSU_R;8;5900"
"2022-12-13;Jakarta Timur;DKI Jakarta;SUSU_P;24;1490"
"2022-11-29;Surakarta;Jawa Tengah;SUSU_P;3;5900"
"2022-10-11;Jakarta Barat;DKI Jakarta;SUSU_S;6;14650"
"2022-10-10;Yogyakarta;Yogyakarta;SUSU_B;5;17450"
"2022-12-13;Jakarta Timur;DKI Jakarta;SUSU_W;4;15000"
"2022-11-18;Jakarta Selatan;DKI Jakarta;SUSU_P;5;10450"
"2022-12-09;Jakarta Timur;DKI Jakarta;SUSU_P;36;790"
"2022-11-03;Jakarta Pusat;DKI Jakarta;SUSU_S;2;7400"
"2022-12-06;Tangerang;Banten;SUSU_S;3;17450"
"2022-12-01;Jakarta Utara;DKI Jakarta;SUSU_P;3;5900"
"2022-11-27;Malang;Jawa Timur;SUSU_H;4;15000"
"2022-12-25;Jakarta Barat;DKI Jakarta;SUSU_S;1;1590"
"2022-09-30;Surakarta;Jawa Tengah;SUSU_P;12;330"
"2022-12-25;Jakarta Barat;DKI Jakarta;SUSU_W;2;24450"
"2022-11-29;Jakarta Selatan;DKI Jakarta;SUSU_R;4;4500"
"2022-11-18;Bogor;Jawa Barat;SUSU_A;3;5200"
"2022-12-24;Jakarta Utara;DKI Jakarta;SUSU_S;2;4500"
"2022-11-17;Jakarta Selatan;DKI Jakarta;SUSU_S;1;4500"
"2022-12-01;Depok;Jawa Barat;SUSU_S;1;4500"
"2022-08-25;Jakarta Pusat;DKI Jakarta;SUSU_P;4;17450"
"2022-07-08;Denpasar;Bali;SUSU_P;24;5900"
"2022-08-11;Denpasar;Bali;SUSU_J;10;7400"
"2022-07-09;Jakarta Timur;DKI Jakarta;SUSU_H;36;3830"
"2022-10-13;Bekasi;Jawa Barat;SUSU_H;2;13250"
"2022-08-05;Jakarta Utara;DKI Jakarta;SUSU_L;10;5900"
"2022-12-11;Tangerang;Banten;SUSU_A;3;330"
"2022-12-01;Depok;Jawa Barat;SUSU_A;1;5900"
"2022-12-26;Jakarta Pusat;DKI Jakarta;SUSU_W;1;15000"
"2022-07-08;Denpasar;Bali;SUSU_A;12;5900"
"2022-12-26;Surabaya;Jawa Timur;SUSU_J;10;7400"
"2022-11-14;Surakarta;Jawa Tengah;SUSU_H;1;2400"
"2022-12-27;Bandung;Jawa Barat;SUSU_H;24;15000"
"2022-10-06;Jakarta Timur;DKI Jakarta;SUSU_R;1;11500"
"2022-11-04;Bogor;Jawa Barat;SUSU_R;12;330"
"2022-12-29;Jakarta Timur;DKI Jakarta;SUSU_P;1;10450"
"2022-12-31;Tangerang;Banten;SUSU_W;1;13250"
"2022-10-10;Tangerang;Banten;SUSU_P;4;1490"
"2022-12-27;Depok;Jawa Barat;SUSU_S;3;4500"
"2022-08-29;Yogyakarta;Yogyakarta;SUSU_H;12;4500"
"2022-08-15;Jakarta Selatan;DKI Jakarta;SUSU_B;3;17450"
"2022-11-11;Yogyakarta;Yogyakarta;SUSU_R;2;2990"
"2022-11-14;Jakarta Utara;DKI Jakarta;SUSU_C;1;13250"
"2022-12-11;Jakarta Pusat;DKI Jakarta;SUSU_A;12;4500"
"2022-07-29;Yogyakarta;Yogyakarta;SUSU_P;24;2050"
"2022-12-31;Malang;Jawa Timur;SUSU_B;12;1590"
"2022-08-26;Denpasar;Bali;SUSU_S;16;5900"
"2022-09-12;Jakarta Pusat;DKI Jakarta;SUSU_R;25;1590"
"2022-12-12;Jakarta Selatan;DKI Jakarta;SUSU_C;10;330"
"2022-10-06;Jakarta Utara;DKI Jakarta;SUSU_B;1;5900"
"2022-12-10;Purwokerto;Jawa Tengah;SUSU_C;3;17450"
"2022-10-27;Malang;Jawa Timur;SUSU_B;1;17450"
"2022-11-22;Jakarta Selatan;DKI Jakarta;SUSU_L;1;5900"
"2022-08-11;Jakarta Pusat;DKI Jakarta;SUSU_J;30;6390"
"2022-08-06;Surabaya;Jawa Timur;SUSU_H;40;2400"
"2022-12-24;Jakarta Utara;DKI Jakarta;SUSU_P;1;1490"
"2022-09-22;Bekasi;Jawa Barat;SUSU_R;1;5900"
"2022-08-14;Tangerang;Banten;SUSU_W;25;1590"
"2022-11-27;Yogyakarta;Yogyakarta;SUSU_P;6;10450"
"2022-11-17;Tangerang;Banten;SUSU_B;5;9040"
"2022-07-25;Jakarta Pusat;DKI Jakarta;SUSU_S;12;330"
"2022-07-15;Yogyakarta;Yogyakarta;SUSU_A;1;13250"
"2022-12-02;Jakarta Selatan;DKI Jakarta;SUSU_P;25;5900"
"2022-12-24;Jakarta Pusat;DKI Jakarta;SUSU_R;10;330"
"2022-08-02;Jakarta Barat;DKI Jakarta;SUSU_H;24;330"
"2022-09-03;Jakarta Pusat;DKI Jakarta;SUSU_L;10;5900"
"2022-12-05;Bogor;Jawa Barat;SUSU_S;2;4500"
"2022-12-16;Yogyakarta;Yogyakarta;SUSU_P;2;23750"
"2022-10-20;Jakarta Pusat;DKI Jakarta;SUSU_S;8;7470"
"2022-10-13;Bogor;Jawa Barat;SUSU_P;2;2290"
"2022-10-21;Surakarta;Jawa Tengah;SUSU_S;2;8730"
"2022-07-22;Jakarta Utara;DKI Jakarta;SUSU_C;1;4500"
"2022-08-16;Bandung;Jawa Barat;SUSU_L;3;2400"
"2022-11-13;Denpasar;Bali;SUSU_R;6;10450"
"2022-10-02;Jakarta Selatan;DKI Jakarta;SUSU_L;20;5900"
"2022-11-12;Jakarta Timur;DKI Jakarta;SUSU_W;2;20950"
"2022-07-10;Jakarta Timur;DKI Jakarta;SUSU_S;12;1590"
"2022-11-18;Jakarta Barat;DKI Jakarta;SUSU_C;1;16400"
"2022-07-30;Tangerang;Banten;SUSU_W;25;1590"
"2022-12-16;Bogor;Jawa Barat;SUSU_P;24;1490"
"2022-12-27;Bandung;Jawa Barat;SUSU_S;6;10240"
"2022-10-06;Denpasar;Bali;SUSU_R;2;29000"
"2022-11-22;Jakarta Utara;DKI Jakarta;SUSU_B;2;13250"
"2022-10-02;Jakarta Barat;DKI Jakarta;SUSU_R;2;10450"
"2022-09-22;Bogor;Jawa Barat;SUSU_R;1;10450"
"2022-11-05;Jakarta Barat;DKI Jakarta;SUSU_L;2;5900"
"2022-12-01;Depok;Jawa Barat;SUSU_B;3;20950"
"2022-11-28;Jakarta Pusat;DKI Jakarta;SUSU_P;4;4500"
"2022-11-29;Jakarta Selatan;DKI Jakarta;SUSU_L;1;10450"
"2022-12-30;Jakarta Pusat;DKI Jakarta;SUSU_R;1;10450"
"2022-08-22;Yogyakarta;Yogyakarta;SUSU_S;24;2050"
"2022-12-26;Bogor;Jawa Barat;SUSU_C;24;4500"
"2022-12-19;Bekasi;Jawa Barat;SUSU_P;12;11640"
"2022-10-01;Bekasi;Jawa Barat;SUSU_P;12;4500"
"2022-10-21;Malang;Jawa Timur;SUSU_C;48;1490"
"2022-12-05;Tangerang;Banten;SUSU_L;10;5900"
"2022-12-03;Jakarta Selatan;DKI Jakarta;SUSU_W;10;1130"
"2022-08-29;Surakarta;Jawa Tengah;SUSU_P;12;5900"
"2022-08-01;Bekasi;Jawa Barat;SUSU_R;12;5900"
"2022-10-10;Depok;Jawa Barat;SUSU_P;6;13250"
"2022-12-01;Jakarta Barat;DKI Jakarta;SUSU_L;10;5900"
"2022-08-09;Semarang;Jawa Tengah;SUSU_R;24;4500"
"2022-11-29;Bekasi;Jawa Barat;SUSU_B;50;1590"
"2022-11-11;Jakarta Barat;DKI Jakarta;SUSU_J;10;7400"
"2022-09-10;Jakarta Utara;DKI Jakarta;SUSU_J;30;7400"
"2022-09-18;Jakarta Utara;DKI Jakarta;SUSU_R;10;44750"
"2022-12-05;Jakarta Utara;DKI Jakarta;SUSU_C;10;4500"
"2022-10-18;Jakarta Pusat;DKI Jakarta;SUSU_S;12;330"
"2022-08-25;Jakarta Timur;DKI Jakarta;SUSU_S;2;1490"
"2022-12-18;Jakarta Utara;DKI Jakarta;SUSU_S;1;4500"
"2022-12-08;Jakarta Pusat;DKI Jakarta;SUSU_S;1;9040"
"2022-08-29;Jakarta Timur;DKI Jakarta;SUSU_J;2;7400"
"2022-12-25;Jakarta Timur;DKI Jakarta;SUSU_P;12;1490"
"2022-10-29;Jakarta Timur;DKI Jakarta;SUSU_C;6;10240"
"2022-07-30;Jakarta Utara;DKI Jakarta;SUSU_C;10;330"
"2022-07-01;Jakarta Pusat;DKI Jakarta;SUSU_C;12;1590"
"2022-12-18;Bogor;Jawa Barat;SUSU_R;30;7470"
"2022-09-25;Yogyakarta;Yogyakarta;SUSU_P;6;5900"
"2022-12-11;Semarang;Jawa Tengah;SUSU_J;2;7400"
"2022-11-25;Surakarta;Jawa Tengah;SUSU_P;3;14580"
"2022-09-16;Jakarta Pusat;DKI Jakarta;SUSU_C;12;5900"
"2022-09-26;Yogyakarta;Yogyakarta;SUSU_J;10;6390"
"2022-11-25;Jakarta Selatan;DKI Jakarta;SUSU_S;6;4500"
"2022-08-21;Jakarta Selatan;DKI Jakarta;SUSU_R;6;9040"
"2022-08-15;Semarang;Jawa Tengah;SUSU_L;30;5200"
"2022-09-25;Denpasar;Bali;SUSU_P;4;20250"
"2022-11-19;Jakarta Pusat;DKI Jakarta;SUSU_A;1;5900"
"2022-12-19;Jakarta Utara;DKI Jakarta;SUSU_P;5;23400"
"2022-09-02;Yogyakarta;Yogyakarta;SUSU_H;36;2400"
"2022-12-15;Jakarta Utara;DKI Jakarta;SUSU_A;10;2400"
"2022-10-24;Bandung;Jawa Barat;SUSU_S;8;4500"
"2022-11-28;Bandung;Jawa Barat;SUSU_W;25;1590"
"2022-12-02;Jakarta Utara;DKI Jakarta;SUSU_S;12;1450"
"2022-11-06;Malang;Jawa Timur;SUSU_C;12;5200"
"2022-11-24;Jakarta Pusat;DKI Jakarta;SUSU_W;1;9040"
"2022-12-24;Jakarta Timur;DKI Jakarta;SUSU_P;24;1490"
"2022-08-29;Malang;Jawa Timur;SUSU_J;20;7400"
"2022-11-24;Jakarta Barat;DKI Jakarta;SUSU_P;3;1590"
"2022-10-06;Jakarta Pusat;DKI Jakarta;SUSU_L;3;20950"
"2022-07-09;Surakarta;Jawa Tengah;SUSU_J;3;4500"
"2022-09-12;Bekasi;Jawa Barat;SUSU_A;1;4500"
"2022-12-25;Jakarta Selatan;DKI Jakarta;SUSU_S;6;20250"
"2022-12-15;Jakarta Timur;DKI Jakarta;SUSU_S;2;14650"
"2022-08-27;Jakarta Timur;DKI Jakarta;SUSU_J;10;7400"
"2022-12-05;Jakarta Selatan;DKI Jakarta;SUSU_L;1;5900"
"2022-11-27;Jakarta Selatan;DKI Jakarta;SUSU_A;36;4500"
"2022-12-12;Surakarta;Jawa Tengah;SUSU_R;3;17450"
"2022-09-16;Jakarta Timur;DKI Jakarta;SUSU_A;12;7470"
"2022-11-22;Jakarta Barat;DKI Jakarta;SUSU_L;1;7400"
"2022-12-27;Jakarta Selatan;DKI Jakarta;SUSU_C;12;5200"
"2022-10-31;Jakarta Selatan;DKI Jakarta;SUSU_W;12;4500"
"2022-12-25;Jakarta Timur;DKI Jakarta;SUSU_B;6;1490"
"2022-12-09;Malang;Jawa Timur;SUSU_L;1;5900"
"2022-11-18;Jakarta Pusat;DKI Jakarta;SUSU_H;3;7470"
"2022-11-28;Jakarta Selatan;DKI Jakarta;SUSU_C;3;17450"
"2022-10-07;Tangerang;Banten;SUSU_C;6;17450"
"2022-12-20;Surabaya;Jawa Timur;SUSU_A;160;5200"
"2022-10-18;Bandung;Jawa Barat;SUSU_P;12;1490"
"2022-12-17;Tangerang;Banten;SUSU_S;4;1590"
"2022-12-05;Surakarta;Jawa Tengah;SUSU_P;3;3030"
"2022-10-31;Surabaya;Jawa Timur;SUSU_C;12;7470"
"2022-10-06;Jakarta Selatan;DKI Jakarta;SUSU_S;8;8840"
"2022-11-14;Jakarta Utara;DKI Jakarta;SUSU_B;6;13250"
"2022-10-20;Jakarta Pusat;DKI Jakarta;SUSU_C;12;4500"
"2022-12-22;Jakarta Timur;DKI Jakarta;SUSU_H;1;13250"
"2022-12-12;Surakarta;Jawa Tengah;SUSU_C;24;4500"
"2022-12-22;Tangerang;Banten;SUSU_W;2;7470"
"2022-11-17;Jakarta Selatan;DKI Jakarta;SUSU_C;2;14650"
"2022-11-01;Bekasi;Jawa Barat;SUSU_R;10;5900"
"2022-12-15;Jakarta Selatan;DKI Jakarta;SUSU_P;3;10450"
"2022-09-05;Jakarta Selatan;DKI Jakarta;SUSU_A;16;4500"
"2022-10-29;Jakarta Barat;DKI Jakarta;SUSU_C;5;9040"
"2022-10-21;Surakarta;Jawa Tengah;SUSU_H;1;14580"
"2022-12-02;Jakarta Selatan;DKI Jakarta;SUSU_S;12;4500"
"2022-07-08;Tangerang;Banten;SUSU_P;10;5200"
"2022-12-18;Malang;Jawa Timur;SUSU_P;2;5200"
"2022-10-08;Yogyakarta;Yogyakarta;SUSU_B;2;20950"
"2022-08-14;Bandung;Jawa Barat;SUSU_P;6;7470"
"2022-11-19;Bogor;Jawa Barat;SUSU_H;12;5900"
"2022-10-04;Jakarta Pusat;DKI Jakarta;SUSU_L;12;20950"
"2022-11-12;Jakarta Pusat;DKI Jakarta;SUSU_B;6;10240"
"2022-07-02;Jakarta Timur;DKI Jakarta;SUSU_A;2;5900"
"2022-11-24;Bandung;Jawa Barat;SUSU_A;1;10450"
"2022-10-31;Bekasi;Jawa Barat;SUSU_L;10;5900"
"2022-12-25;Jakarta Timur;DKI Jakarta;SUSU_R;2;3450"
"2022-12-12;Jakarta Selatan;DKI Jakarta;SUSU_C;2;4500"
"2022-12-04;Bekasi;Jawa Barat;SUSU_L;10;330"
"2022-09-18;Jakarta Barat;DKI Jakarta;SUSU_W;1;330"
"2022-08-25;Jakarta Pusat;DKI Jakarta;SUSU_S;2;7400"
"2022-08-12;Jakarta Pusat;DKI Jakarta;SUSU_S;25;1590"
"2022-12-02;Jakarta Barat;DKI Jakarta;SUSU_R;12;6950"
"2022-12-05;Semarang;Jawa Tengah;SUSU_P;12;5900"
"2022-11-07;Jakarta Barat;DKI Jakarta;SUSU_R;5;5900"
"2022-11-12;Bogor;Jawa Barat;SUSU_H;1;22000"
"2022-12-23;Surakarta;Jawa Tengah;SUSU_C;12;5200"
"2022-12-18;Surakarta;Jawa Tengah;SUSU_B;48;1590"
"2022-08-14;Jakarta Timur;DKI Jakarta;SUSU_J;2;7400"
"2022-10-15;Jakarta Selatan;DKI Jakarta;SUSU_L;2;5900"
"2022-08-19;Jakarta Selatan;DKI Jakarta;SUSU_P;36;790"
"2022-12-16;Tangerang;Banten;SUSU_S;1;1490"
"2022-11-17;Semarang;Jawa Tengah;SUSU_B;2;8840"
"2022-08-21;Bekasi;Jawa Barat;SUSU_W;32;9040"
"2022-12-29;Jakarta Selatan;DKI Jakarta;SUSU_S;12;2400"
"2022-09-30;Bandung;Jawa Barat;SUSU_B;1;23750"
"2022-10-16;Jakarta Pusat;DKI Jakarta;SUSU_P;12;4500"
"2022-08-19;Jakarta Barat;DKI Jakarta;SUSU_J;10;7400"
"2022-09-12;Jakarta Selatan;DKI Jakarta;SUSU_P;24;1130"
"2022-07-26;Jakarta Utara;DKI Jakarta;SUSU_P;10;330"
"2022-12-10;Depok;Jawa Barat;SUSU_B;1;20950"
"2022-11-28;Jakarta Barat;DKI Jakarta;SUSU_B;12;17450"
"2022-09-26;Malang;Jawa Timur;SUSU_S;24;2050"
"2022-11-25;Jakarta Utara;DKI Jakarta;SUSU_R;1;17450"
